,Unnamed: 0,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",affiliation,lab_size,Highest_degree,Degree_area,Publication Rate,Other Journals Published In,duration of Career(Years),DOI,Title,Creator/Author,Journal Name,Sponsoring Org.,NAME,ADDRESS,STATE,COUNTRY,COUNTY,SOURCE,WEBSITE,UNI_RANKS,UNI_NAMES,UNI_AREAS
183,183.0,"Morgan E. Carlson, Michael Hsu, & Irina M. Conboy",Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells,"Nature, Vol. 454, 24 July 2008, page 528",10.1038/nature07034,2008.0,,,,1.0,,Multiple cases of overlapping microscopy panels,1,10/13/2016,,1.0,,1.0,"Department of Bioengineering, University of California, Berkeley, California 94720, USA.",7.0,Doctor of Philosophy,Philosophy,1.272727273,14.0,11.0,https://doi.org/10.1371/journal.pone.0244387,How perceptions of autonomy relate to beliefs about inequality and fairness,"Aldama, Abraham; Bicchieri, Cristina; Freundt, Jana; Mellers, Barbara; Peters, Ellen",PLOS ONE,National Science Foundation,ROSSLYN TRAINING ACADEMY OF COSMETOLOGY,CALLE PAZ 213,PR,PRI,AGUADA,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=446516,rosslyntraining.edu,184,Universiti Kebangsaan Malaysia (UKM),Asia
184,184.0,"Shidong Jia, Zhenning Liu, Sen Zhang, Pixu Liu, Lei Zhang, Sang Hyun Lee, Jing Zhang, Sabina Signoretti, Massimo Loda, Thomas M. Roberts, & Jean J. Zhao","Essential roles of PI(3)KÄp110b in cell growth, metabolism and tumorigenesis","Nature, Vol 454, 7 August 2008, page 776",10.1038/nature07091,2008.0,,,,1.0,,Overlapping microscopy images,1,5/12/2016,,1.0,,1.0,"Department of Cancer Biology, Dana-Farber Cancer Institute, Boston, Massachusetts 02115, USA.",23.0,,,2.833333333,34.0,12.0,https://doi.org/10.1371/journal.pone.0230588,Children’s descriptions of playing and learning as related processes,"Letourneau, Susan M.; Sobel, David M.; Butler, Lucas Payne",PLOS ONE,National Science Foundation,AMERICAN MASSAGE & BODYWORK INSTITUTE,"1593 SPRING HILL ROAD, SUITE 210",VA,USA,FAIRFAX,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=492643,www.ambimassageschool.com,184,University of Rochester,North America
185,185.0,"Michael J. Wheeler, Barend H. J. de Graaf, Natalie Hadjiosif, Ruth M. Perry, Natalie S. Poulter, Kim Osman, Sabina Vatovec, Andrea Harper, F. Christopher H. Franklin, & Vernonica E. Franklin-Tong",Identification of the pollen self-incompatibility determinant in Papaver rhoeas,"Nature, Vol 459|18 June 2009",10.1038/nature08027,2009.0,,,,,1,Duplicated area within the same blot,1,3/3/2016,,1.0,,1.0,"School of Biosciences, University of Birmingham, Edgbaston, Birmingham B15 2TT, UK.",9.0,PhD,,2.2,33.0,15.0,https://doi.org/10.1371/journal.pgen.1009039,Enhancers with cooperative Notch binding sites are more resistant to regulation by the Hairless co-repressor,"Kuang, Yi; Pyo, Anna; Eafergan, Natanel; Cain, Brittany; Gutzwiller, Lisa M.; Axelrod, Ofri; Gagliani, Ellen K.; Weirauch, Matthew T.; Kopan, Raphael; Kovall, Rhett A.; Sprinzak, David; Gebelein, Brian",PLOS Genetics,National Science Foundation,KCK BEAUTY & BARBER ACADEMY,10592 BALMORAL CIRCLE EAST,FL,USA,DUVAL,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=492652,www.kckbbacademy.org,186,Case Western Reserve University,North America
186,186.0,"Corine Bertolotto, Fabienne Lesueur, Sandy Giuliano, Thomas Strub, Mahaut de Lichy, Karine Bille, Philippe Dessen, and many others",A SUMOylation-defective MITF germline mutation predisposes to melanoma and renal carcinoma,"Nature, 2011 Oct 19;480(7375):94-8",10.1038/nature10539,2011.0,,,,1.0,,Overlapping microscopy images,1,3/3/2016,,1.0,,1.0,"1] INSERM, U895 (équipe 1), Equipe labélisée Ligue Contre le Cancer, C3M, 06204 Nice, France [2] Université of Nice Sophia-Antipolis, UFR Médecine, 06204 Nice, France [3] Centre Hospitalier Universitaire de Nice, Service de Dermatologie, 06204 Nice, France [4].",201.0,Doctor of Philosophy,Philosophy,7.7,77.0,10.0,https://doi.org/10.1371/journal.pone.0234159,"Introducing Lu-1, a Novel Lactobacillus jensenii Phage Abundant in the Urogenital Tract","Miller-Ensminger, Taylor; Mormando, Rita; Maskeri, Laura; Shapiro, Jason W.; Wolfe, Alan J.; Putonti, Catherine",PLOS ONE,National Science Foundation,SOUTHERN CALIFORNIA UNIVERSITY OF HEALTH SCIENCES,16200 EAST AMBER VALLEY DRIVE,CA,USA,LOS ANGELES,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=117672,www.scuhs.edu,186,Albert-Ludwigs-Universitaet Freiburg,Europe
187,187.0,"Feng Zhou, Qibing Lin, Lihong Zhu, Yulong Ren, Kunneng Zhou, Nitzan Shabek, Fuqing Wu, Haibin Mao, Wei Dong, Lu Gan, Weiwei Ma, He Gao, Jun Chen, Chao Yang, Dan Wang, Junjie Tan, Xin Zhang, Xiuping Guo, Jiulin Wang, Ling Jiang, Xi Liu, Weiqi Chen, Jinfang Chu, Cunyu Yan, Kotomi Ueno, Shinsaku Ito, Tadao Asami, Zhijun Cheng, Jie Wang, Cailin Lei, Huqu Zhai, Chuanyin Wu, Haiyang Wang, Ning Zheng, and Jianmin Wan",D14ÄSCFD3-dependent degradation of D53 regulates strigolactone signalling,"Nature, Vol 504, 19/26 DECEMBER 2013",10.1038/nature12878,2013.0,,,,,1,"Duplicated microscopy, possible duplicated lanes in same blot",1,4/21/2016,,1.0,,1.0,"1] State Key Laboratory of Plant Genomics and National Center for Plant Gene Research (Beijing), Institute of Genetics and Developmental Biology, Chinese Academy of Sciences, Beijing 100101, China [2].",41.0,Ph.D.,,75.0,300.0,4.0,https://doi.org/10.1371/journal.pcbi.1007457,"A mechanistic, stigmergy model of territory formation in solitary animals: Territorial behavior can dampen disease prevalence but increase persistence","White, Lauren A.; VandeWoude, Sue; Craft, Meggan E.",PLOS Computational Biology,National Science Foundation,THE KING'S UNIVERSITY,2121 E. SOUTHLAKE BOULEVARD,TX,USA,TARRANT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=439701,https://www.tku.edu,188,Vrije Universiteit Brussel (VUB),Europe
188,188.0,"S Kale, R Raja, D Thorat, G Soundararajan, TV Patil and GC Kundu",Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leading to enhanced angiogenesis and melanoma growth via a9b1 integrin,"Oncogene (2014) 33, 2295Ä2306",10.1038/onc.2013.184,2013.0,,,,1.0,,"Overlapping microscopy images, multiple cases",1,10/16/2015,,1.0,,1.0,"Laboratory of Tumor Biology, Angiogenesis and Nanomedicine Research, National Center for Cell Science, Pune, India.",13.0,PhD,,37.5,300.0,8.0,https://doi.org/e0223810,Self-controlled practice and nudging during structural learning of a novel control interface,"Lee M-H, Jayasinghe SAL",PloS one,National Science Foundation,FORTIS COLLEGE-CUTLER BAY,19600 SOUTH DIXIE HIGHWAY,FL,USA,MIAMI-DADE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490975,https://fortis.edu/campuses/florida/cutler-bay/19600-south-dixie-highway-cutler-bay-fl.aspx,189,King Fahd University of Petroleum & Minerals,Asia
189,189.0,"CM Das, P Taylor, M Gireud, A Singh, D Lee, G Fuller, L Ji, J Fangusaro, V Rajaram, S Goldman, C Eberhart, and V Gopalakrishnan",The deubiquitylase USP37 links REST to the control of p27 stability and cell proliferation,"Oncogene (2013) 32, 1691Ä1701",10.1038/onc.2012.182,2012.0,,,1.0,,,Duplicated blot,1,11/24/2016,,1.0,,1.0,None,25.0,,,10.71428571,300.0,28.0,https://doi.org/10.1371/journal.pgen.1009797,"Domestication reshaped the genetic basis of inbreeding depression in a maize landrace compared to its wild relative, teosinte","Samayoa, Luis Fernando; Olukolu, Bode A.; Yang, Chin Jian; Chen, Qiuyue; Stetter, Markus G.; York, Alessandra M.; Sanchez-Gonzalez, Jose de; Glaubitz, Jeffrey C.; Bradbury, Peter J.; Romay, Maria Cinta; Sun, Qi; Yang, Jinliang; Ross-Ibarra, Jeffrey; Buckler, Edward S.; Doebley, John F.; Holland, James B.",PLOS Genetics,National Science Foundation,AMERICAN INSTITUTE-SOMERSET,80 COTTONTAIL LANE,NJ,USA,SOMERSET,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490869,www.americaninstitute.com,190,University of Colorado Boulder,North America
190,190.0,"CC Jiang, A Croft, H-Y Tseng, ST Guo, L Jin, P Hersey, and XD Zhang",Repression of microRNA-768-3p by MEK/ERK signalling contributes to enhanced mRNA translation in human melanoma,"Oncogene (2014) 33, 2577Ä2588",10.1038/onc.2013.237,2013.0,,,,,1,Duplicated bands within same blot panel,1,11/17/2016,,1.0,,1.0,"1] Priority Research Centre for Cancer Research, University of Newcastle, Callaghan, NSW, Australia [2] School of Medicine and Public Health, University of Newcastle, Callaghan, NSW, Australia.",15.0,PhD,,100.0,300.0,3.0,https://doi.org/10.1371/journal.pone.0251926,Computational tools for inversion and uncertainty estimation in respirometry,"Cho, Taewon; Pendar, Hodjat; Chung, Julianne",PLOS ONE,National Science Foundation,EAST-WEST UNIVERSITY,N803 STATE HIGHWAYS 47 & 55,WI,USA,MENOMINEE,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490850,www.eastwest.edu,191,Technische Universität Dresden,Europe
191,191.0,"Z Zhang, X Liu, B Feng, N Liu, Q Wu, Y Han, Y Nie, K Wu, Y Shi, and D Fan","STIM1, a direct target of microRNA-185, promotes tumor metastasis and is associated with poor prognosis in colorectal cancer","Oncogene (2014), 1Ä13",10.1038/onc.2014.404,2014.0,,,,1.0,,Overlapping microscopy images,1,11/17/2016,,1.0,,1.0,"State Key Laboratory of Cancer Biology and Xijing Hospital of Digestive Diseases, The Fourth Military Medical University, Xi'an, Shaanxi, People's Republic of China.",21.0,,,75.0,300.0,4.0,https://doi.org/10.1371/journal.pcbi.1007852,Single nucleotide polymorphisms affect RNA-protein interactions at a distance through modulation of RNA secondary structures,"Shatoff, Elan; Bundschuh, Ralf; Schlick, Tamar",PLOS Computational Biology,National Science Foundation,ROSS COLLEGE-GRAND RAPIDS NORTH,1624 WOODWORTH NE,MI,USA,KENT,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490841,www.rosseducation.edu,192,University of Virginia,North America
192,192.0,"T-I Hsu, S-C Lin, P-S Lu, W-C Chang, C-Y Hung, Y-M Yeh, W-C Su, P-C Liao, and J-J Hung",MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy,"Oncogene (2015) 34, 826Ä837",10.1038/onc.2014.22,2014.0,,,,1.0,,Overlapping microscopy images,1,2/9/2017,,1.0,,1.0,"1] Institute of Bioinformatics and Biosignal Transduction, College of Bioscience and Biotechnology, National Cheng-Kung University, Tainan, Taiwan [2] Center for Infection Disease and Signal Transduction, National Cheng-Kung University, Tainan, Taiwan.",19.0,PhD in Oncology,Oncology,0.275,11.0,40.0,https://doi.org/10.1371/journal.pcbi.1007875,Randomly connected networks generate emergent selectivity and predict decoding properties of large populations of neurons,"Sederberg, Audrey; Nemenman, Ilya; Gershman, Samuel J.",PLOS Computational Biology,National Science Foundation,ROSS COLLEGE-CANTON,"4300 MUNSON STREET, NORTH WEST",OH,USA,STARK,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490832,www.rosseducation.edu,193,Universitat Autònoma de Barcelona,Europe
193,193.0,"Emmanuel Dornier, Franck Coumailleau, Jean-Franc_ois Ottavi, Julien Moretti, Claude Boucheix, Philippe Mauduit, FranÅ¤ois Schweisguth, and Eric Rubinstein 1",TspanC8 tetraspanins regulate ADAM10/Kuzbanian trafficking and promote Notch activation in flies and mammals,J. Cell Biol. Vol. 199 No. 3 481Ä496,10.1083/jcb.201201133,2012.0,,,,,1,Manipulated FACS plots,1,5/23/2016,,1.0,,1.0,"Institut National de la Santé et de la Recherche Médicale, U1004, F-94807 Villejuif, France.",17.0,,,1.833333333,11.0,6.0,https://doi.org/10.1371/journal.pcbi.1008965,Maximally efficient prediction in the early fly visual system may support evasive flight maneuvers,"Wang, Siwei; Segev, Idan; Borst, Alexander; Palmer, Stephanie",PLOS Computational Biology,National Science Foundation,ROSS MEDICAL EDUCATION CENTER - KALAMAZOO,"5177 WEST MAIN STREET, SUITE A",MI,USA,KALAMAZOO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490814,www.rosseducation.edu,193,University College Dublin,Europe
194,194.0,"HIROFUMI YAMAMOTO, RYOTA OSHIRO, MASAHISA OHTSUKA, MAMORU UEMURA, NAOTSUGU HARAGUCHI, JUNICHI NISHIMURA, ICHIRO TAKEMASA, TSUNEKAZU MIZUSHIMA, YUICHIRO DOKI and MASAKI MORI",Distinct expression of C4.4A in colorectal cancer detected by different antibodies,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 197-201, 2013",10.3892/ijo.2012.1714,2012.0,,,1.0,,,Duplicated blot,1,9/16/2016,,1.0,,1.0,"Department of Surgery, Gastroenterological Surgery, Graduate School of Medicine, Osaka University, Suita, Osaka, Japan.",21.0,Doctor of Philosophy,Philosophy,33.33333333,300.0,9.0,https://doi.org/10.1371/journal.pone.0223810,Self-controlled practice and nudging during structural learning of a novel control interface,"Lee, Mei-Hua; Jayasinghe, Shanie A.; Marinovic, Welber",PLOS ONE,National Science Foundation,PURDUE UNIVERSITY GLOBAL-ST. LOUIS,1807 PARK 270 DRIVE SUITE 105,MO,USA,ST. LOUIS,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490771,https://www.purdueglobal.edu/campus-locations/st-louis-missouri/,195,University of Reading,Europe
195,195.0,"BO LI, YUEHUA YANG, SHENGDAN JIANG, BINBIN NI, KE CHEN, and LEISHENG JIANG",Adenovirus-mediated overexpression of BMP-9 inhibits human osteosarcoma cell growth and migration through downregulation of the PI3K/AKT pathway,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 1809-1819, 2012",10.3892/ijo.2012.1617,2012.0,,,1.0,,,Duplicated blot panel,1,9/28/2016,,1.0,,1.0,"Department of Orthopedic Surgery, Xinhua Hospital, Shanghai Jiaotong University, School of Medicine, Shanghai 200092, P.R. China.",13.0,,,37.5,300.0,8.0,https://doi.org/10.1371/journal.pone.0235661,Collaborative research to support urban agriculture in the face of change: The case of the Sumida watercress farm on O‘ahu,"Engels, Jennifer L.; Watson, Sheree; Dulai, Henrietta; Burnett, Kimberly M.; Wada, Christopher A.; Aga, ‘Ano‘ilani; DeMaagd, Nathan; McHugh, John; Sumida, Barbara; Bremer, Leah L.; Duan, Weili",PLOS ONE,National Science Foundation,APEX ACADEMY HAIR SKIN NAILS SCHOOL OF COSMETOLOGY,1788 WEST FOURTH STREET,OH,USA,RICHLAND,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=490434,www.apexacademy2013.com/,195,Vanderbilt University,North America
196,196.0,"EUN YOUNG GIL, UK HYUN JO, HOISEON JEONG, YOUNG MI WHANG, OK HEE WOO, KYU RAN CHO, JAE HONG SEO, AEREE KIM, EUN SOOK LEE, INSONG KOH, YEUL HONG KIM, and KYONG HWA PARK",Promoter methylation of RASSF1A modulates the effect of the microtubule-targeting agent docetaxel in breast cancer,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 611-620, 2012",10.3892/ijo.2012.1470,2012.0,,,,,1,"Duplicated, mirrored bands within same panels",1,3/7/2017,,1.0,,1.0,"Division of Oncology/Hematology, Department of Internal Medicine, Korea University College of Medicine, Seoul, Republic of Korea.",25.0,PhD,,0.75,6.0,8.0,https://doi.org/10.1371/journal.pone.0234983,Effects of pyric herbivory on prairie-chicken (Tympanuchus spp) habitat,"Starns, Heath D.; Fuhlendorf, Samuel D.; Elmore, Robert D.; Twidwell, Dirac; Thacker, Eric T.; Hovick, Torre J.; Luttbeg, Barney; Davis, Mark A.",PLOS ONE,National Science Foundation,FIELDING GRADUATE UNIVERSITY,2020 DE LA VINA ST,CA,USA,SANTA BARBARA,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=114549,www.fielding.edu,197,University of Göttingen,Europe
197,197.0,"YUKI FUJISE, JUN-ICHI OKANO, TAKAKAZU NAGAHARA, RYO ABE, RYU IMAMOTO, and YOSHIKAZU MURAWAKI",Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced rats,"INTERNATIONAL JOURNAL OF ONCOLOGY 40: 1779-1788, 2012",10.3892/ijo.2012.1343,2012.0,,,1.0,,,Duplicated microscopy images,1,6/15/2016,,1.0,,1.0,"Second Department of Internal Medicine, Tottori University School of Medicine, Tottori 683-8504, Japan.",13.0,PhD,,2.857142857,20.0,7.0,https://doi.org/10.1371/journal.pcbi.1007614,Stimulus-choice (mis)alignment in primate area MT,"Zhao, Yuan; Yates, Jacob L.; Levi, Aaron J.; Huk, Alexander C.; Park, Il Memming",PLOS Computational Biology,National Science Foundation,CLOVIS ADULT EDUCATION,1452 DAVID E COOK WAY,CA,USA,FRESNO,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=112367,clovisadult.cusd.com,198,Keio University,Asia
198,198.0,"CHIACHEN CHEN, YUAN-CHING CHANG, MICHAEL S. LAN, and MARY BRESLIN",Leptin stimulates ovarian cancer cell growth and inhibits apoptosis by increasing cyclin D1 and Mcl-1 expression via the activation of the MEK/ERK1/2 and PI3K/Akt signaling pathways,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1113-1119, 2013",10.3892/ijo.2013.1789,2013.0,,,,1.0,,Duplicated and mirrored blot,1,6/6/2016,,1.0,,1.0,"Department of Veterinary Medicine, School of Veterinary Medicine, National Taiwan University, Taipei, Taiwan, R.O.C.",9.0,,,3.857142857,54.0,14.0,https://doi.org/10.1371/journal.pcbi.1007718,Mechanisms underlying attraction to odors in walking Drosophila,"Tao, Liangyu; Ozarkar, Siddhi; Bhandawat, Vikas",PLOS Computational Biology,National Science Foundation,CASA LOMA COLLEGE-VAN NUYS,6725 KESTER AVE,CA,USA,LOS ANGELES,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=111638,www.casalomacollege.edu,199,Vienna University of Technology,Europe
199,199.0,"WEI YANG, XIAOYUAN WANG, WEI ZHENG, KEDONG LI, HAOFENG LIU, and YUEMING SUN",Genetic and epigenetic alterations are involved in the regulation of TPM1 in cholangiocarcinoma,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 690-698, 2013",10.3892/ijo.2012.1741,2012.0,,,1.0,,,"Duplicated blot panels, multiple cases",1,10/24/2016,,1.0,,1.0,"Department of Minimally Invasive Surgery, The First Affiliated Hospital of Nanjing Medical University, Nanjing 210029, P.R. China.",13.0,PhD,,150.0,300.0,2.0,https://doi.org/10.1371/journal.pbio.3001307,Strategic testing approaches for targeted disease monitoring can be used to inform pandemic decision-making,"Nichols, James D.; Bogich, Tiffany L.; Howerton, Emily; Bjørnstad, Ottar N.; Borchering, Rebecca K.; Ferrari, Matthew; Haran, Murali; Jewell, Christopher; Pepin, Kim M.; Probert, William J.; Pulliam, Juliet R.; Runge, Michael C.; Tildesley, Michael; Viboud, Cécile; Shea, Katriona",PLOS Biology,National Science Foundation,OTTAWA UNIVERSITY-PHOENIX,9414 NORTH 25TH AVENUE,AZ,USA,MARICOPA,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=105367,www.ottawa.edu,200,Stockholm University,Europe
200,200.0,"MICHIYO YAMAMURA, KAZUMA NOGUCHI, YOSHIRO NAKANO, EMI SEGAWA, YUSUKE ZUSHI, KAZUKI TAKAOKA, HIROMITSU KISHIMOTO, TOMOKO HASHIMOTO-TAMAOKI, and MASAHIRO URADE",Functional analysis of Zyxin in cell migration and invasive potential of oral squamous cell carcinoma cells,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 873-880, 2013",10.3892/ijo.2013.1761,2013.0,,,,1.0,,"Shifted blots, representing different proteins",1,9/22/2016,,1.0,,1.0,"Department of Oral and Maxillofacial Surgery, Hyogo College of Medicine, Nishinomiya, Hyogo 663-8501, Japan.",19.0,,,1.25,10.0,8.0,https://doi.org/10.1371/journal.pone.0252894,Excess demand prediction for bike sharing systems,"Liu, Xin; Pelechrinis, Konstantinos",PLOS ONE,National Science Foundation,UNIVERSAL TECHNICAL INSTITUTE OF ARIZONA INC-MOTORCYCLE MECHANICS INSTITUTE DIVISION,2844 W DEER VALLEY RD,AZ,USA,MARICOPA,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=105215,www.uti.edu/,200,University of Cape Town,Africa
201,201.0,"TONI IBRAHIM, CHIARA LIVERANI, LAURA MERCATALI, EMANUELE SACANNA, MICHELE ZANONI, FRANCESCO FABBRI, WAINER ZOLI, and DINO AMADORI",Cisplatin in combination with zoledronic acid: A synergistic effect in triple-negative breast cancer cell lines,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1263-1270, 2013",10.3892/ijo.2013.1809,2013.0,,,1.0,,,Duplicated microscopy images,1,7/6/2016,,1.0,,1.0,"Osteoncology Center, IRCCS Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori (I.R.S.T.), I-47014 Meldola (FC), Italy. t.ibrahim@irst.emr.it",17.0,,,19.25,154.0,8.0,https://doi.org/10.1371/journal.pone.0250170,Introducing Point-of-Interest as an alternative to Area-of-Interest for fixation duration analysis,"Rim, Nak Won; Choe, Kyoung Whan; Scrivner, Coltan; Berman, Marc G.",PLOS ONE,National Science Foundation,EAST ARKANSAS COMMUNITY COLLEGE,1700 NEWCASTLE RD,AR,USA,ST. FRANCIS,https://nces.ed.gov/GLOBALLOCATOR/col_info_popup.asp?ID=106883,https://WWW.EACC.EDU,202,Universiti Putra Malaysia (UPM),Asia
